1422 1366
1029 695
861 411
1416 1780
244 1140
1280 1568
1054 1531
117 1527
344 646
1512 2002
1615 104
1414 368
622 562
1061 403
977 1024
750 1076
1364 495
280 707
1215 562
825 1904
707 470
805 1698
202 1653
351 647
209 183
225 1018
1898 897
1341 1988
1898 897
1191 706
72 1733
1094 51
1556 239
311 531
1126 410
1382 933
1025 503
1943 1586
1268 629
691 1586
1237 932
1153 798
1258 1111
818 981
427 1236
209 617
943 438
983 244
521 1553
110 307
668 604
182 1426
1931 1016
874 1937
830 1406
789 244
182 441
942 1013
632 1180
963 2004
1874 1515
1769 1733
1447 1203
31 1012
732 1142
1853 653
1657 305
1570 405
344 1524
1966 789
254 1412
1883 913
1653 1157
1825 1972
1382 421
1925 746
1445 2036
1340 1569
963 1014
651 1075
1382 411
188 1479
468 1136
332 1081
365 174
1475 711
58 1426
1816 642
933 1221
861 273
446 462
1570 1172
691 244
117 2039
60 1736
963 998
1640 1159
1422 694
468 469
1719 899
1657 620
1094 433
264 1203
825 1904
580 934
852 672
235 1827
1943 679
930 998
1800 193
1512 1461
995 496
805 1714
24 51
1977 548
1765 1511
825 1044
418 47
674 1833
1238 1434
1667 199
183 994
874 1937
1613 1629
1644 548
1627 926
27 776
1340 646
805 1714
246 2004
16 1498
1665 913
188 1479
1237 693
1874 1958
254 1412
1892 133
852 1206
656 273
1268 629
1587 1180
918 524
1179 172
1280 1568
1719 645
1094 51
930 898
182 441
1570 372
930 1269
1883 773
1800 853
58 1426
300 495
861 411
27 1028
782 883
1966 789
1445 446
150 776
1874 1515
750 1958
1422 476
794 101
1191 1545
1436 1789
1439 1463
725 277
209 1479
707 962
1340 1237
1593 1772
1618 441
869 945
1061 403
1931 1016
1820 1996
960 151
1106 564
1512 2002
1834 734
983 118
1887 899
1029 763
656 411
1903 108
314 1204
1268 1781
1367 254
203 562
1094 1156
21 503
202 124
2005 933
1816 642
264 1203
27 1348
869 1233
1988 1926
81 617
750 1076
152 409
1956 1237
1414 368
323 1737
1000 1649
805 946
1422 475
1061 530
1556 775
171 1078
1491 1668
311 531
1156 1154
1153 574
1364 1752
1903 827
918 947
616 843
740 430
1853 653
1382 411
1340 1569
1191 1202
1268 124
244 1140
195 1221
110 307
943 438
479 672
1493 565
293 1030
1759 238
208 1733
72 2005
707 470
1452 145
2046 1233
963 2004
117 2039
344 963
656 1203
632 1180
847 134
1570 372
863 840
1169 811
300 495
1324 551
1029 413
1581 2037
60 1736
1416 1141
1055 1593
228 407
1224 1475
1287 1770
1376 745
1306 760
1818 431
856 1573
1191 1674
270 476
1118 1957
632 168
1974 1756
919 248
1982 150
683 672
424 1431
1781 1568
1872 51
1445 2036
1094 1043
1054 1531
674 898
1957 1729
1892 1736
941 433
632 1152
894 1532
246 149
396 1510
1653 1157
1898 482
1475 711
521 1553
1998 679
616 688
203 675
942 1013
1215 1046
1733 151
203 1698
995 496
2046 757
2046 1168
2 1527
816 1312
1268 629
852 160
1683 201
1998 133
520 1628
745 1801
1556 775
1834 1758
1759 238
595 557
424 1268
496 407
1713 1159
209 1479
1031 1706
1387 772
270 505
1275 515
1009 1024
468 327
236 402
1063 176
1660 469
314 228
1106 1188
1443 1173
1240 272
1512 903
208 119
1851 645
963 213
1898 897
27 619
186 243
992 151
546 1079
930 1671
1179 173
750 1076
844 1434
1912 228
1800 965
1341 1988
1917 1221
861 407
203 931
930 898
1224 1990
1893 1140
919 501
1340 571
479 889
919 505
830 230
1570 405
1179 1053
1943 1650
1800 789
966 279
1683 1714
1240 1523
1173 1828
760 182
857 1510
468 124
1998 711
228 640
1898 897
138 1628
261 1154
398 1184
1998 133
1423 517
1000 1905
651 27
1215 148
1487 1109
857 2023
365 174
632 320
1665 277
1165 1301
1025 503
1094 307
72 1733
805 946
1883 926
818 981
1857 385
1191 1674
1126 410
531 179
1903 431
446 332
203 546
1512 437
1382 411
1591 1152
452 1045
1340 212
1545 388
789 244
1266 1824
150 679
1392 1244
852 1184
869 213
424 1222
1382 421
656 1203
1340 1059
209 617
1665 988
545 1573
1570 372
725 476
381 1426
783 1172
550 1028
1396 1748
1698 1908
1665 283
1875 919
1450 499
1896 139
225 1018
280 707
1748 85
933 1221
203 1714
916 954
427 917
1656 1026
1025 502
1943 679
1992 1217
1919 899
1237 1476
1186 562
1801 1660
1269 1680
396 176
183 417
642 1404
318 1152
1422 694
175 1494
1665 267
642 1364
1162 1143
1153 798
24 441
318 1166
1106 116
1665 307
1925 746
936 1556
1665 1439
869 677
983 244
1281 1756
977 1026
453 580
1657 620
1665 787
818 965
818 965
1332 1673
1188 482
550 562
930 481
351 711
1392 1173
1237 932
1422 694
1188 226
468 327
766 1412
580 934
622 562
514 1669
1800 193
1825 1972
1193 278
1800 965
1224 1990
650 1749
1780 1016
1895 1529
725 476
550 1028
138 1605
111 698
182 1426
963 1014
124 1737
1191 1953
732 1142
1258 1237
557 277
60 999
24 441
1943 1586
1340 746
1033 419
244 1782
1340 1237
411 1876
1897 372
1570 1941
1556 239
861 407
1452 129
1713 1688
1533 101
1103 1120
332 1075
235 1827
963 146
1591 1152
398 1424
1193 307
622 1364
458 1637
546 1052
1438 1203
1153 1758
1416 1780
182 1195
351 647
918 284
1957 746
963 978
1533 500
27 1029
1898 482
209 151
844 1152
1512 1444
1896 1162
1367 503
1332 577
650 1749
202 1653
1355 517
1268 1781
668 604
1281 1752
418 47
1055 1585
58 1632
1153 574
902 787
1930 1235
1998 641
31 1012
1215 562
203 675
1800 789
869 655
930 898
182 1426
1653 133
830 1366
1893 1271
750 160
725 476
1106 564
642 466
117 1527
1100 929
1800 1232
1769 1733
995 1768
651 1299
831 485
642 1364
674 501
138 1800
1512 619
1364 495
1341 213
966 391
830 1893
894 342
1392 1189
1791 503
934 448
208 119
1603 1120
700 1076
963 998
1456 468
960 663
1627 917
1858 129
103 513
1988 1479
1919 827
731 1195
1680 1267
60 1737
941 1156
827 113
1237 405
545 741
21 359
1094 433
1162 1106
209 617
745 769
1628 1668
332 1081
315 1569
731 1195
1306 752
1897 435
1252 0
60 1736
1640 1079
903 422
1998 165
890 663
1883 913
1591 1162
1027 1152
163 1239
739 1667
332 1585
1672 1237
1445 371
557 295
1665 307
725 346
53 680
1275 995
805 1698
1765 359
1029 695
733 1642
651 1075
1044 1593
827 1569
188 1479
1103 1008
1340 747
1243 1004
430 320
1215 562
1447 1203
1587 1154
651 27
1625 291
453 1046
1382 693
1237 405
830 2023
1992 1635
874 441
1834 1758
195 1749
918 169
218 1081
1640 1159
632 1046
919 501
1512 437
124 190
563 1204
278 2005
1864 913
1364 734
1340 746
1640 1775
725 1380
1382 1959
174 191
1190 1175
1445 2005
528 273
983 572
195 1749
188 1479
1615 104
1627 962
1653 1157
1042 189
1191 706
1998 165
992 663
691 1586
1512 949
1332 1669
1603 1096
1240 1395
1191 960
1665 279
228 405
446 462
427 903
1925 736
1398 1780
1857 585
707 1986
60 1736
1186 562
966 369
1791 252
1357 604
344 1524
1118 421
1268 255
546 1052
1660 342
1719 899
1903 173
930 898
1439 691
1276 501
622 1465
1422 475
1376 1565
1998 133
1665 305
1680 1271
832 924
1512 949
1834 2029
750 160
1889 49
1943 1181
557 317
760 182
918 284
1414 368
656 187
1379 444
1340 515
725 346
983 118
1240 1395
918 947
1512 1461
874 1937
1162 1106
916 954
1000 1649
16 1498
203 675
732 305
707 1223
934 448
186 243
707 470
546 1052
1893 1271
1769 1733
740 430
318 1154
1027 1152
1591 1152
1281 1752
332 1075
1422 476
1243 46
1593 1772
1376 1565
1653 1157
1895 1529
869 213
24 433
24 441
1268 629
930 898
418 47
270 476
830 350
228 187
1382 441
2046 1168
1570 372
228 45
930 1671
344 1524
805 546
208 119
831 485
1604 7
1680 1267
1525 124
1452 129
827 113
1252 1737
732 1142
1615 104
1340 746
1653 1157
446 462
53 680
1422 470
1191 706
1892 1736
869 530
656 411
1925 736
918 169
869 151
1367 254
1883 773
731 1195
745 1801
1957 746
1800 1232
1992 1635
1340 646
1556 239
1683 1714
150 647
1009 1024
995 496
203 675
651 1299
805 946
550 1028
983 438
632 168
1493 565
468 327
550 1028
1269 1800
1188 226
1660 342
1268 255
72 2005
622 1465
1382 421
890 663
1422 694
963 2004
1925 746
1382 411
124 190
966 369
1800 789
1896 1162
1193 1297
1587 1180
1912 228
557 317
1055 1585
117 1527
202 1653
844 1152
1100 929
58 1632
1237 405
244 1140
1387 266
580 934
1061 403
1834 1758
218 1041
424 1431
651 27
1289 1758
794 101
1665 988
1512 993
1266 1824
1883 926
120 919
918 947
1800 853
381 1426
1512 437
1556 775
632 1046
1153 1758
344 646
632 320
1186 562
1665 1439
1883 913
1237 405
396 176
1443 1173
1240 272
1193 278
1237 532
894 1528
1512 948
1800 789
750 160
1603 1096
674 501
1759 238
1382 441
902 645
1570 372
1982 150
749 485
1340 515
1357 604
60 999
1883 926
651 27
1238 1434
365 174
1834 734
963 213
1998 133
1094 51
1665 787
963 146
1628 1668
869 1683
919 248
869 655
656 1203
117 2039
452 1045
1436 1789
458 1637
209 933
739 1667
1367 503
1733 151
1450 499
1898 1426
1765 359
1998 133
731 1195
323 1737
1581 1171
1439 691
230 179
208 119
1106 564
1191 1202
1665 283
1106 116
1191 1674
1618 441
1025 502
1224 1990
418 47
1332 1673
725 1380
530 438
1625 291
1627 917
1268 539
1453 759
1998 711
983 502
1445 371
1834 2029
103 513
1186 562
396 1510
1719 899
1392 1244
1416 1141
398 1424
1903 173
182 1195
60 1737
1000 1905
1903 431
528 273
1215 562
479 889
453 580
930 481
869 151
1422 476
1215 1046
1103 1120
818 965
332 1073
1992 1217
1713 1688
1191 1953
1215 562
869 1233
188 1966
1173 1008
150 683
411 1876
818 981
930 898
1340 1239
209 1479
228 407
857 1510
691 1586
58 1426
805 1571
138 1800
1340 720
1215 562
1118 1957
1943 1181
1382 693
1759 238
651 1075
430 320
1857 385
852 160
960 151
1897 435
1665 305
138 1628
1889 49
1009 1024
930 1269
1280 1568
246 149
750 1076
1665 277
208 1733
1191 769
1243 998
264 1203
1977 548
1215 562
1332 577
1341 1988
1268 124
1165 1301
110 307
1818 431
1031 1706
1957 1729
1156 1154
852 294
642 1404
1834 1758
514 1669
941 433
1423 517
182 1426
1851 645
1988 1479
750 962
674 898
314 1204
1897 372
1376 745
856 1573
427 917
1820 1996
919 505
1287 1770
138 1605
323 584
1791 254
225 1018
1044 1593
1061 1339
1988 151
27 1029
411 1366
1094 1043
278 2005
1512 1444
1956 1239
424 1268
1640 1775
1966 789
642 476
1660 469
1864 913
1179 1053
1748 85
725 277
707 1986
1467 1012
152 409
203 931
318 1166
1191 696
869 945
1487 1109
1445 2036
874 441
424 642
2 1527
261 1154
1874 1515
171 1078
1800 193
861 411
280 707
1640 1159
315 1569
365 236
1054 1531
195 1749
830 2023
27 619
1445 446
1512 949
936 1649
930 898
311 531
24 405
1445 2005
733 1642
1615 720
1556 775
188 1479
616 843
1644 548
1188 176
852 1206
427 903
300 495
1998 645
1275 995
468 124
203 1698
531 179
1698 1908
122 885
1919 515
1033 419
933 1221
1896 1180
468 327
750 160
992 663
1276 501
183 417
943 438
1268 1781
1903 559
332 1081
769 1825
424 1430
1919 827
1355 772
521 1553
983 502
1306 760
1683 201
1603 1120
1898 897
894 342
520 1628
632 1198
1665 307
1998 679
545 741
21 359
622 1364
1591 1152
1392 1189
642 1364
1627 917
1025 503
314 1204
1661 736
1179 172
656 187
1029 695
1341 1174
1872 51
805 1698
1974 446
1570 372
244 1140
2046 757
1190 1175
1801 1660
1153 574
1106 116
1252 0
1422 1366
700 1076
1898 897
203 1827
983 572
830 1893
966 443
1094 433
966 391
1661 476
832 924
293 1030
27 1028
1306 752
203 562
1957 254
175 1494
1275 995
1825 1972
236 402
1224 1475
479 672
1487 1126
1533 500
351 647
930 898
1126 410
766 1412
546 1052
869 213
1268 1781
766 136
182 953
218 1081
651 1075
1340 1569
72 1733
1340 1237
163 1239
1193 307
1667 199
992 151
1898 482
983 438
171 1160
2046 1233
550 562
1943 679
1364 734
1029 763
1042 189
1640 1079
1892 133
209 617
1215 148
668 604
830 477
398 1184
1094 1156
1874 1221
1800 965
1438 1203
963 1014
453 1600
1281 1756
1570 405
1533 101
1422 1366
632 1180
656 273
1398 1780
1943 1650
1237 693
60 1736
1055 1593
1656 1026
1364 511
1665 913
1191 1545
111 1790
423 1824
818 965
60 1736
1893 1140
1781 1577
1169 811
182 1426
1791 252
863 840
81 617
195 1221
1243 1004
919 501
1162 1143
825 1044
1456 1492
616 688
1657 1215
1382 1959
847 134
1875 919
963 978
1898 482
1665 277
1268 629
122 885
936 1556
805 546
941 1156
1998 165
1094 307
1063 176
1988 1966
805 547
750 1076
830 1366
124 1737
195 1749
1570 405
209 1479
1533 112
31 1012
1896 139
1179 173
1545 388
60 1736
1340 746
1224 1990
351 711
252 1966
1252 1737
1452 145
1780 1016
1858 137
650 1749
332 1585
651 517
1713 1159
942 1013
183 994
960 663
844 1434
1956 1175
265 497
827 1569
244 1782
1512 903
650 1749
1153 798
1931 1016
1340 1059
545 1573
725 476
1903 827
674 1833
1061 530
1416 1780
1153 574
1669 1748
852 672
1340 747
246 980
966 645
1998 641
782 825
563 1204
1796 689
1324 551
622 562
1191 744
1475 711
235 1827
1340 571
209 617
1103 1008
1857 585
1364 495
1816 642
1765 1511
195 1958
1653 133
1240 1523
453 1046
1188 482
1943 1586
903 422
1998 133
21 503
1475 965
188 1966
1252 1737
1627 962
332 1073
1512 903
1193 307
656 273
60 999
218 1041
1193 1297
228 187
1683 201
1779 1703
16 1498
1665 305
203 1827
318 1166
934 448
674 898
318 1154
203 1698
1387 266
1240 1523
411 1876
138 1605
1156 1154
919 248
418 47
1897 372
186 243
1237 403
1919 515
1800 1232
1912 228
29 1173
805 1571
238 1152
1591 1152
740 430
856 1573
1622 403
1874 1958
674 1833
152 409
1791 252
1382 441
1268 629
208 119
863 840
1061 530
1153 798
651 1075
992 663
1898 897
351 647
60 1736
1215 562
453 580
1956 1175
1883 926
650 1749
1896 139
1439 1312
919 466
261 1154
831 350
24 405
1306 760
150 683
750 160
651 1299
857 1510
1769 196
1340 212
1533 112
58 1632
966 391
103 513
1604 7
732 179
208 1733
1106 564
632 1026
396 1510
869 213
1190 1175
182 1426
941 433
1238 1434
2046 757
1243 998
418 47
1367 503
750 1076
642 1404
1422 468
825 1044
830 2023
650 929
1103 1008
1357 604
1512 1527
1188 176
1268 255
1512 437
1215 1046
1094 1043
1765 1511
1644 548
830 1366
2046 1233
1844 495
1487 1126
1029 405
24 441
1475 965
930 898
1191 706
1661 624
1341 1174
707 962
1340 571
1568 955
651 18
869 151
332 1081
1883 913
805 1698
1188 482
894 1528
270 476
1165 1301
111 1478
1162 1143
1029 405
1382 165
424 1268
344 1524
852 1184
468 124
782 825
1898 482
725 277
278 2005
1818 431
825 1714
766 1412
1667 199
1903 108
1943 679
550 562
1748 85
203 675
122 885
1759 238
1094 433
528 1439
1977 548
1640 1775
1191 1674
209 1479
1061 1339
983 438
1627 926
1858 1173
1422 475
314 228
1925 746
1153 574
521 507
81 617
1834 2029
890 663
183 417
120 919
632 128
963 2004
707 1223
314 1204
1780 1016
1243 46
550 1028
424 1430
674 501
1570 405
632 1198
1533 101
1376 592
1094 51
1898 897
381 1426
1422 476
1896 1180
21 359
1186 562
209 617
1653 1157
1382 411
202 1653
1416 1780
188 165
874 441
1857 832
869 213
300 495
725 1380
656 1203
1982 150
1382 411
1364 734
520 1628
642 476
1898 482
1665 283
651 517
1992 1635
1988 1966
398 1184
1179 173
1992 1217
553 1418
983 118
396 176
1800 853
1392 1189
1133 1988
1680 1267
919 372
749 485
1661 736
1332 1669
1376 1565
902 787
622 1364
1191 480
794 101
1414 368
960 151
452 1045
995 496
715 1826
365 174
651 27
1467 1012
183 817
1281 1756
424 1431
739 1667
1042 189
563 1204
1525 124
651 27
1276 501
1603 1096
228 640
323 1737
1665 1439
642 1364
1456 380
1009 1024
632 1046
1044 1593
1289 1758
1897 435
1355 772
632 1026
225 1018
150 647
1851 645
1340 646
1215 562
1665 307
1657 1215
830 477
264 1203
60 1736
1009 1024
398 1424
1640 1079
1998 679
1031 1770
1382 421
1669 1748
1215 148
930 1269
1800 900
750 1076
1593 1772
1943 1181
936 1556
452 254
1834 1758
1998 133
869 530
766 136
1919 827
869 1683
818 981
1796 689
1800 965
453 1600
869 945
1665 307
1252 1737
124 190
919 501
745 1801
1781 1577
1162 1106
1162 115
1653 133
1268 539
632 1180
195 1749
557 317
72 1733
1103 1120
686 197
1644 689
1660 342
2046 1168
1931 1016
209 1926
963 1014
124 1737
1800 789
1943 1586
1364 511
1825 1972
1713 1688
918 169
479 889
1957 1729
1275 995
424 1430
1957 254
1000 1649
236 402
182 1426
1237 405
656 411
122 885
208 119
1883 773
1791 254
656 1203
805 547
171 1160
1281 1752
479 672
1173 1008
186 674
430 1207
963 978
1445 2036
1660 469
1816 642
28 1120
622 1465
1956 1239
446 462
1367 254
1243 556
468 435
1186 562
930 675
1422 470
1615 104
566 562
1533 500
1340 515
546 1052
1179 172
731 1195
1025 503
1453 759
1456 468
1896 1162
1445 371
323 584
942 1013
1268 629
311 531
27 619
1713 1159
919 505
832 924
844 1434
1306 752
1289 252
918 947
84 1120
1224 1990
1665 988
622 562
1060 1236
1422 694
983 438
1800 789
138 1800
188 1479
1665 913
1224 1990
1237 624
521 1553
72 2005
1445 1
1000 1905
183 994
930 898
1094 1156
60 1736
1719 899
1800 193
732 305
1340 515
1893 1271
1570 372
1054 1531
1998 133
1025 502
1438 1203
235 1827
650 1749
1875 919
651 1075
203 931
1974 446
230 179
966 645
852 294
769 1825
21 503
1925 736
1556 775
1280 1568
1423 517
58 1426
1998 711
977 1024
252 1966
1332 577
869 691
1800 789
707 470
1618 441
691 1586
750 1024
531 179
1237 693
1889 49
1698 1908
1820 1996
423 1824
550 1028
1268 124
1628 1668
171 1078
1055 1585
2 1527
656 1439
1998 133
916 954
332 1585
1340 746
1045 1765
1998 167
1487 1109
1382 405
1381 1270
1416 1141
545 741
678 1556
960 663
1106 116
874 1937
595 801
1191 1953
124 190
1364 495
1191 696
918 284
1957 746
1392 1244
1665 277
1027 1152
1240 1395
1683 1714
1340 1237
218 1081
344 963
1029 695
1450 499
1861 1669
1063 176
731 1195
280 707
1252 0
1191 1545
60 1737
1126 410
1627 926
1055 1593
616 843
182 1195
733 1642
930 898
427 903
1998 133
1240 533
992 407
1106 1188
1237 405
1587 1180
1215 562
27 1029
427 917
246 201
1100 929
195 1221
1615 720
1653 1157
966 369
514 1669
1252 1737
1857 620
963 146
1825 1768
1834 734
1340 647
750 160
1094 307
1382 693
195 1749
760 182
805 946
1765 359
1898 1426
228 407
869 1233
830 350
117 2039
468 327
351 711
1340 1569
1874 1515
1269 1800
632 320
1640 1159
1169 811
424 1222
1892 133
1277 1351
1443 1173
1452 129
1570 372
943 438
818 965
551 1000
1340 1239
1903 173
1340 1059
1452 145
246 980
1445 2005
1903 827
545 1573
1475 213
1570 405
1556 239
458 1637
1656 1026
365 236
1834 1758
138 1628
861 1203
468 327
1581 1171
1324 551
1153 1758
1240 533
847 134
668 604
1243 998
930 1671
1287 1770
1179 1053
674 674
1193 275
1943 1650
1493 565
195 1221
656 187
1603 56
1570 372
1190 1351
411 1366
1512 437
983 438
1957 254
1454 1750
725 346
1591 1152
869 655
830 1893
632 168
1153 574
1872 51
941 1156
1653 1173
1033 419
580 934
1857 385
209 1479
674 1833
1398 1780
1392 1749
110 307
930 898
1603 1120
1801 1660
1661 476
1252 1737
53 680
992 663
1545 388
750 1958
60 580
1998 165
27 503
265 497
1903 108
195 1221
1061 403
332 1075
1240 272
1857 1537
1883 926
1750 885
1266 1824
430 320
1966 789
852 1206
1094 307
209 617
1153 798
103 513
805 547
805 946
1750 885
966 279
632 1180
995 496
1851 1473
1025 503
453 1600
656 273
1816 642
1943 1181
750 1076
520 1628
27 1028
1587 1180
72 1733
650 929
1190 305
1957 1729
1153 1758
1556 775
674 1833
1800 965
1851 645
830 477
468 327
1106 116
1422 468
150 679
351 711
1094 1156
208 119
24 51
919 372
1603 1120
1009 1024
632 320
1800 900
203 675
120 407
1240 387
551 1000
1382 943
1931 1016
888 160
941 1156
1765 359
769 1825
1628 1668
1364 734
1660 342
622 562
203 1827
1162 1143
1943 679
1957 254
521 507
1186 562
332 539
1644 630
1956 1239
1289 252
1834 2029
183 417
1800 789
1903 173
1644 86
344 963
642 466
530 499
1818 431
668 604
1191 706
81 552
674 501
650 929
1000 1649
1593 1772
202 1653
1925 736
332 1081
424 1268
1215 562
1883 773
183 817
651 1075
1240 1395
563 1204
963 1014
514 1669
423 1824
919 501
760 182
1340 515
122 885
152 409
750 1076
1268 629
1055 1585
203 931
427 903
1780 1016
934 448
656 187
739 1986
732 1142
918 947
852 438
1568 955
830 2023
195 1221
740 430
1919 899
992 663
1475 965
60 999
1898 482
656 1203
1054 1259
1644 689
856 1573
992 407
888 224
381 1426
1452 145
1382 405
869 1233
1591 1152
874 441
1487 1126
1800 789
750 962
1191 976
545 1771
138 1628
1240 533
1898 897
208 1733
122 885
1957 746
749 485
1801 1660
183 994
21 503
1665 988
916 954
1367 503
1266 1824
1340 1059
1061 403
1173 1633
1156 1154
27 619
424 1430
323 584
458 1637
1800 853
252 1966
766 136
1657 1215
365 174
844 1434
111 998
1240 1395
452 254
332 1075
919 510
60 1736
207 675
1570 372
1423 517
209 617
1719 899
1896 1180
622 1337
550 1028
674 898
731 1195
332 539
1414 368
1844 495
1698 1908
228 407
1898 482
188 165
1452 129
1193 1297
830 2023
1825 1972
1897 435
60 1736
1340 571
1445 49
1269 1680
1060 1236
1340 1237
1857 1537
424 1222
651 18
1186 562
311 531
1453 759
1398 1780
1603 1096
1188 176
550 562
595 801
983 118
890 663
1988 1966
632 1198
611 1432
1009 1024
230 179
863 840
1454 1750
1892 133
1914 897
1044 1632
430 230
745 1801
171 1078
235 1827
1367 254
651 27
323 1737
472 1229
1029 763
1340 747
1898 897
1416 1141
1173 1008
861 1203
1340 212
832 924
1903 827
50 574
1179 172
1215 562
1661 624
1382 441
236 402
1133 1988
580 934
918 947
1061 411
1653 1173
1825 1768
919 248
1416 1780
622 570
446 462
1252 0
1191 1674
1512 437
110 307
1306 752
1215 148
650 1749
1438 1203
1545 388
1683 201
1100 929
1456 380
918 169
1653 133
1364 495
902 645
1781 1577
1660 469
553 1418
1943 1586
1276 501
1445 2036
1243 998
182 1426
84 1120
300 495
396 1510
632 1046
186 243
1450 499
225 1018
1998 165
1238 1434
195 1749
1748 85
1896 139
847 134
1644 548
1190 1351
201 1765
966 1471
1903 559
1381 1270
1445 371
60 580
218 1081
1287 1770
1615 720
1215 562
686 197
453 128
209 1670
351 647
1340 646
1275 995
656 187
1974 446
1667 199
1533 500
651 1299
1956 1175
1493 565
1998 711
656 403
1224 1990
1512 437
1332 1673
479 672
58 1632
1800 789
1857 385
238 1152
830 1366
1341 1174
246 201
678 1556
1243 556
1713 1688
1324 551
1392 1244
1713 1159
16 1498
632 1026
966 1189
208 119
1896 1162
733 1642
750 160
1191 480
318 1166
942 1013
528 273
1288 924
1237 405
1165 1301
1103 1008
725 1297
919 505
1382 433
1800 789
1475 967
1332 577
1998 133
830 350
1800 1232
1268 255
1640 1079
1791 503
1570 1941
1054 1531
1033 419
1240 272
2046 1233
983 502
1683 1237
963 690
278 2005
1665 913
53 680
1992 1635
1992 1217
1387 266
171 1160
120 919
1796 689
983 502
152 923
150 647
218 1041
1982 150
725 277
960 151
894 1532
805 1698
81 617
72 2005
1533 101
557 1149
1382 411
1769 196
869 677
642 466
651 1075
563 1572
396 176
707 982
963 978
427 1236
411 1876
1998 133
124 1737
365 1093
1153 574
1126 410
707 470
1861 1669
1966 789
1191 1545
192 505
280 707
825 1714
1857 620
818 981
782 825
977 1024
398 1456
1889 49
430 1207
750 1024
869 213
1998 679
314 228
521 1418
270 476
261 1154
656 403
246 980
479 889
794 101
847 134
674 674
1252 1737
1453 2041
1656 1026
869 151
1281 1756
1661 736
186 674
452 1045
1570 372
1512 1524
986 1714
805 1698
869 530
1422 470
209 1926
936 1556
930 998
1875 919
1456 468
1103 1120
632 168
1653 1157
1422 694
930 675
209 1479
195 1749
546 1052
344 1524
750 160
2046 757
1027 1152
1800 789
1243 998
1791 254
1029 1733
265 497
1025 502
228 187
1581 1171
531 179
365 236
1376 697
1289 1758
1834 1758
1268 629
1179 1053
1191 1953
1779 1703
656 411
1237 403
1063 176
930 245
739 1667
1179 173
983 438
430 320
318 1154
60 1737
1162 1106
521 1553
2 1527
580 940
1618 441
188 1966
1382 693
732 305
550 1028
1759 238
314 1204
960 663
1669 1748
674 1833
1874 1515
1591 1152
691 1586
1340 746
1376 1966
1191 480
2046 1168
1364 511
963 2004
1094 51
545 1573
1392 1221
992 151
1875 919
1252 1737
1094 1043
869 655
332 1073
1640 1159
195 1223
203 1698
1640 1775
1268 539
1044 1593
1977 548
943 438
1570 1172
1281 1752
398 1424
1800 193
1525 124
818 965
21 359
1820 1996
725 1380
1603 56
1872 51
941 433
1898 1426
1376 1565
228 45
1665 1439
468 327
182 1426
1443 1173
138 1605
1883 926
411 1366
1162 115
1340 746
622 1364
857 1510
1376 592
1191 696
1357 604
825 1044
1237 405
874 1937
930 898
138 1800
632 1026
1653 1193
622 1364
715 1826
24 441
1445 2005
1491 1732
535 259
1243 46
1215 1046
1392 1749
182 1195
918 947
566 562
1000 1905
1943 1650
1893 1271
1615 104
766 1412
424 1430
264 1203
391 1237
1487 1109
930 1269
29 1173
28 1120
1570 405
468 124
1883 913
1680 1267
869 1683
1883 711
725 346
918 284
616 1152
963 146
1998 133
651 517
1665 433
1919 827
852 672
1306 760
966 369
1179 228
616 843
1893 1156
1382 411
58 1426
1897 372
398 1184
424 1431
682 980
1367 254
1392 1189
1193 307
642 1364
1998 133
1193 275
869 407
1925 746
632 1192
550 1028
1957 746
396 1510
1570 1941
1215 562
29 1173
218 1041
120 1439
365 236
225 1018
60 1737
827 466
1800 965
1661 736
1191 1674
1800 1232
1653 1173
1237 405
869 213
766 1412
1820 1996
1956 1239
1398 1780
171 1160
150 647
1512 903
869 530
453 128
674 674
943 466
318 1154
1453 759
739 1986
1382 405
1454 1750
1162 1106
424 1430
182 1195
203 1698
992 151
732 305
202 1653
651 1147
869 691
1191 1545
1340 1059
1545 393
1173 1729
1387 772
1640 1079
1025 503
1896 139
1414 368
805 1698
943 438
830 2023
863 840
1581 1171
209 1479
452 254
1665 283
1957 1729
398 1456
1215 562
351 647
396 176
1188 176
642 466
1179 172
1622 469
611 1432
1422 470
750 160
651 517
651 1075
1903 827
930 898
1392 1221
208 119
195 1221
632 1180
1055 539
1268 539
2046 757
731 1195
423 1824
869 1683
1943 1586
1943 1650
1277 1366
1281 1752
1029 405
1243 46
398 1184
192 505
246 980
1759 238
1179 1053
1275 995
553 1418
1193 275
632 320
941 433
1340 571
545 1771
430 1207
553 1418
203 675
1357 604
1898 1426
1340 515
580 940
1266 1824
300 495
1475 967
1340 1237
1825 1972
874 1937
869 151
1392 1749
1173 1008
656 1439
424 1430
111 1790
1240 1395
182 1426
941 1156
1445 2036
1009 1024
1800 853
280 707
1094 51
963 690
869 655
1561 419
983 438
1450 499
1998 133
1054 1531
986 1698
103 513
514 1669
351 711
1438 1203
468 124
1851 1473
209 617
650 929
1644 693
1570 1687
1341 213
1340 1239
318 1166
452 1045
682 980
195 1221
1162 1143
1874 1515
1903 108
847 455
1791 252
209 1926
124 1737
888 160
1193 1297
1475 965
707 982
28 1120
1533 500
1657 1215
1452 129
1133 1988
427 1236
919 466
522 1609
750 1076
651 18
691 1586
1289 252
1364 495
918 169
424 1268
890 663
1382 411
616 843
1445 2005
1669 1748
430 230
963 978
195 1749
